"date","avg.temp","max.temp","min.temp","precipitation","avg.wind.speed","max.wind.speed","max.wind.speed.dir","max.inst.wind.speed","max.inst.wind.speed.dir","min.atmos.pressure"
"ae83b498",19.8,27,14.7,0,0.7,2.4,"NW",5.6,"NW",NA
"e946c269",19.7,24.1,16.5,11,0.3,1.4,"N",2.9,"S",NA
"52ac45cd",21,29.1,15.2,0,0.7,1.6,"S",4,"S",NA
"f30044f2",22,29.6,15.8,1.5,0.6,1.9,"S",3.4,"SW",NA
"c91a4454",22.9,29.8,19,2.5,0.6,2,"NW",4.8,"SW",NA
"f932675d",18.3,24.5,13.5,0,0.5,2.6,"S",6.4,"S",NA
"2843832e",20,27.2,15.2,0,0.8,2.5,"SW",5.7,"S",NA
"575ffeaf",20.5,28.5,15.5,0,0.8,2.6,"S",5.3,"S",NA
"17e30a70",20.5,26.7,16.3,2.5,0.5,2.3,"S",4.6,"S",NA
"9ffa8fb5",15.5,23.6,9.5,1,0.6,1.8,"S",4.7,"S",NA
"bc7d28e0",16.8,22.9,12.5,0,0.5,1.6,"S",3.9,"SW",NA
"ac2a3587",15.4,23.3,10.6,0.5,0.8,2.5,"S",5.2,"S",NA
"39defb5d",15.8,21.2,12.2,0,0.5,1.5,"NW",3.8,"NW",NA
"01947c8e",17.6,25.2,11.5,0,0.6,2,"S",4.9,"SE",NA
"0c5da78e",18.6,25.2,13.9,0,0.6,2.5,"S",6.7,"S",NA
"89557bbe",17.6,25,13.2,0,0.5,2,"S",4.3,"SE",NA
"28f97a81",17.9,24.3,14,0,0.5,2.1,"SW",4.7,"SW",NA
"12e37a27",16.8,23.2,12.5,0,0.7,1.8,"S",6.6,"S",NA
"014cfe7b",16.2,19.1,12.4,32,1.1,2.9,"NW",11.2,"NW",NA
"ccfd0ff3",15.4,19.5,10.5,3,0.7,2.9,"N",7.1,"N",NA
"31476521",12.7,19.5,6.9,0,0.7,2,"S",6.4,"W",NA
"c05a75d2",13.9,22.8,7.1,0,0.6,2.1,"SW",3.4,"S",NA
"b0d20f22",17.6,23,13.5,7.5,0.4,1.7,"SW",3.5,"S",NA
"e4fea8dd",16.8,17.7,14.5,121,0.9,4,"NW",14.3,"W",NA
"4ca7e723",13.5,16.3,11.2,3,0.3,1.1,"S",2.5,"W",NA
"4a8350f9",12.6,17.8,8.5,0,0.7,2.7,"S",6.8,"S",NA
"ab93a519",12.5,16.8,7.1,1,0.4,1.4,"SW",2.4,"W",NA
"85153a6f",15.4,20.3,11.8,0,0.6,2,"S",3.2,"S",NA
"f59d409f",13,16.9,10.4,27,0.4,1.8,"W",5,"S",NA
"77407c47",10.8,17.1,7.1,0,0.6,2.6,"N",5.7,"S",NA
"36330a4b",10.4,16.8,6.6,0,0.7,2.4,"NW",6,"N",NA
"ae1a0e74",9.3,11.3,5.6,15,0.3,1.1,"NW",2.2,"N",NA
"56d39989",8.4,16.7,3.4,0,0.7,2.2,"S",6.9,"NW",NA
"4e055d8d",7.9,16.5,2.9,0.5,0.8,2.2,"S",3.8,"N",NA
"3f42a5ae",7.4,18.8,0.3,0,0.9,3.1,"NW",7.1,"N",NA
"6aa18082",7.9,17.3,1.5,0,0.8,2,"S",4.3,"W",NA
"3bf8b132",6.1,15.3,-1,0,0.8,2.6,"S",4.2,"S",NA
"ec0fc621",4.7,14.6,-1.4,0,1,2.4,"S",4.1,"SW",NA
"4da3c71e",4.8,17.1,-1.7,0,0.9,2.2,"S",4.6,"NE",NA
"9f5c7c99",5.6,14.9,0.6,0,0.9,2.6,"S",4.6,"SW",NA
"1993cdc7",5.4,14.8,-0.6,0,0.8,2.5,"S",6.1,"SE",NA
"9d549324",7,12.4,3,9.5,0.9,2.7,"NW",8.3,"E",NA
"bf91079b",6.5,11,-0.8,21,1.6,4.5,"W",11.8,"N",NA
"7f2e48d8",5,13.5,-1,0,1.1,3.2,"NW",8.6,"W",NA
"add1f35f",11.7,17,5.6,42,1.1,3.7,"N",9.9,"NW",NA
"2b1e4201",2.3,10.1,-3.2,0,1.1,3.5,"W",10.4,"SW",NA
"afd91ce2",0.9,10.3,-4.7,0,0.8,2.7,"S",4.1,"S",NA
"0fba9f0e",5.2,8.3,-1.5,21,0.4,1.4,"NW",2.9,"N",NA
"dab39d12",10.3,18.2,4.5,0,0.7,1.7,"S",4.7,"SW",NA
"0d44ea01",10.3,20.7,4.9,0,1,4,"NW",8.3,"NW",NA
"170e414a",5.9,7,4.3,5.5,0.2,1,"S",1.9,"S",NA
"a2321355",8.4,14.1,5.1,4,0.6,1.6,"NW",4.6,"SW",NA
"c5f1facd",2.8,6.5,-1.3,1,0.9,2.9,"S",5.6,"S",NA
"bf8d0273",-0.1,6.6,-4.3,0,0.8,2.2,"S",4.9,"NW",NA
"3a85de43",3.6,11.7,-1.4,0,0.7,2.4,"NW",5.7,"NW",NA
"a8c6911b",7.8,12.2,2.7,66,0.9,4.2,"NW",11.3,"NW",NA
"3c69c7ea",1.9,6.5,-3,0,1.3,4.1,"W",10.5,"W",NA
"e86629c2",0.4,5.3,-4,0,1.2,3.8,"NW",11.7,"N",NA
"cbde7ac2",0.3,4.7,-3.6,0,1.1,3.8,"W",11.2,"N",NA
"1921c145",1,4.2,-1.6,0,0.4,1.7,"N",5,"W",NA
"2418bbb9",0.4,7.8,-4.3,0,0.8,2.7,"S",5.8,"NW",NA
"e81b9239",5.5,13.8,1,0,0.7,1.9,"SW",6.3,"SW",NA
"2a45b45b",0.3,8.4,-4.8,0,0.6,1.5,"NW",4.2,"N",NA
"ba567c76",2,8.9,-4,0,1.6,4.3,"NW",12.2,"W",NA
"62c2b712",0.1,7.2,-3,0,0.8,3.1,"S",5.1,"S",NA
"3721923e",2.5,11.1,-3.2,0,0.9,2.6,"SW",5.7,"SE",NA
"b03d0c95",7.4,11.1,2.7,15.5,0.4,1.9,"S",4.8,"S",NA
"da961dff",3.4,7.7,-1.8,0,1.5,3.5,"NW",9.9,"N",NA
"cddd8e97",0.9,4.7,-1.8,17,0.5,2.1,"W",4.6,"NW",NA
"df74e6ff",0.3,6.1,-3.7,0,0.8,2.6,"SE",6.8,"SE",NA
"fcccb5ff",0.6,7.9,-4.2,0,0.6,1.8,"NW",4.4,"SE",NA
"28c35bd7",3,8.4,0,12.5,0.4,2,"NW",4,"W",NA
"92e6bf80",-0.9,5.1,-5.1,0,1.4,3.5,"W",9.1,"NW",NA
"6d0c5227",-0.4,6.8,-6.6,0,0.7,1.9,"S",3.9,"S",NA
"0950be19",2.7,5.8,0.1,22,0.4,1.6,"N",3.1,"N",NA
"38330892",2.6,8.1,-5.2,0,1.5,4.6,"NW",11.7,"NW",NA
"0a13c426",-0.8,6.1,-5.3,0,0.9,2.7,"NW",8.3,"N",NA
"3fc5dba9",-2.2,1.5,-6.9,0,1.1,3.2,"NW",8.6,"NW",NA
"0de5171d",0.2,5.1,-5,13.5,0.3,1,"NW",2.4,"N",NA
"0fb5e0f8",5.6,9.9,1.9,38,2.1,6.9,"NW",18.7,"W",NA
"2ecec8be",3,7.2,-0.8,0,1.6,4.2,"NW",10.2,"W",NA
"37deaee4",0.6,7.6,-3.5,0,0.7,2.2,"NW",6.5,"NW",NA
"2f014a6d",-0.3,7.4,-4.4,0,0.8,2.5,"NW",6.4,"NW",NA
"05fe6250",0.4,5.5,-3.6,0,0.7,1.8,"NW",4.2,"SW",NA
"458b92c8",1.6,6.6,-2.1,1.5,1.8,3.8,"NW",9.7,"NW",NA
"29381b85",0.6,8.1,-5,1,0.6,2.5,"S",6.1,"S",NA
"30287ddf",0,4,-4,2.5,1.3,3.2,"SE",8.1,"SE",NA
"d364229a",-0.1,4.8,-5.3,0,1.7,4.4,"NW",11.7,"NW",NA
"f99b0aa7",0.2,8.4,-6.6,0,0.7,2.3,"N",6.3,"S",NA
"b9eefa3f",3.6,8.6,1.1,38,0.5,1.6,"NW",3.4,"NW",NA
"cc4d1528",1.6,8,-2.5,0,0.4,1.6,"S",3.4,"S",NA
"d492f1a1",0.7,5.7,-1.3,2.5,0.3,1.7,"SE",2.9,"SE",NA
"fe6dd99c",0.2,3.5,-1.2,8,0.3,2,"W",4.7,"W",NA
"fc3d2e79",2.2,6.6,-0.9,5,0.5,1.7,"SE",3.9,"SE",NA
"daaa2eed",5.2,9.7,2.2,0.5,0.8,2.7,"NW",9.8,"W",NA
"c3ba48b7",1,5.7,-2.2,0,1.2,4.4,"W",11.5,"W",NA
"03c9eecc",-1.1,4.9,-6.1,0,1.4,3.4,"N",9,"W",NA
"aee35c1d",0.8,7.6,-5,0,1.1,4.6,"NW",11.4,"N",NA
"361ff143",0.2,7.9,-5,0,1,3.7,"NW",8.9,"W",NA
"db40b30a",-2.1,2.2,-6.2,0,1.7,4.9,"NW",12.7,"N",NA
"043f3df7",-5.6,-1.5,-10.6,0,1.9,4.6,"NW",12.5,"NW",NA
"c39f2713",-2.6,4.8,-10.7,0,0.7,2.5,"S",8.6,"SW",NA
"eb30885b",-0.2,6.1,-4.4,0,1.1,4.1,"NW",9.6,"NW",NA
"3e04840e",-3.4,1.7,-8.7,0,1.4,3.4,"NW",9,"NW",NA
"0c2448ba",-0.9,8.4,-6.7,0,1,2.4,"SW",6,"SW",NA
"a10efa6b",6.8,14.3,0.3,43.5,1.2,4.6,"NW",10.8,"NW",NA
"39f25735",3.1,10.5,-1,1,0.7,3,"NW",7.6,"N",NA
"48388f9f",2.3,8.6,-3.4,1,1.7,4.5,"NW",10,"NW",NA
"c261ecf9",-1.1,7.1,-7.2,0,0.8,1.9,"SW",4.4,"SW",NA
"f041204d",1.9,11.3,-5,0,0.8,2,"SW",5,"W",NA
"75c43dd4",4.3,8.4,0.1,39,1.4,5.5,"NW",14.3,"NW",NA
"c5973fc2",2.2,11.4,-4.6,0,1,3.5,"NW",8.9,"NW",NA
"f7b7f376",3.3,6.2,-1.9,9.5,0.4,1.6,"NW",3.2,"NW",NA
"18b846da",-0.4,7.3,-7.3,0,0.8,2.5,"SW",7.2,"S",NA
"d27a88b3",5.5,13,-0.3,0,0.6,3.1,"SW",5.9,"SW",NA
"3f25cafa",6.3,11.3,-1.2,0,1.1,3.2,"NW",9,"NW",NA
"a589e0d1",0,2.7,-2.8,1,2.1,5.6,"NW",15.6,"NE",NA
"97a95cf5",1.5,9.9,-3.8,0,1.3,3.1,"SW",7.6,"NW",NA
"7af61ebc",2.3,11.9,-5.7,0,0.7,2.2,"SW",6.6,"NW",NA
"a61695e7",0.4,2.2,-0.7,31.5,0.2,0.8,"SE",1.8,"SE",NA
"876dbda1",4.9,14.3,-1.1,0,0.8,1.8,"SE",4,"SE",NA
"ec28e7d7",3.3,13.5,-3.4,0,1.1,3.1,"NW",8,"SW",NA
"1c0ef479",-1.1,3.9,-4.5,0.5,1.6,4.9,"NW",13.4,"N",NA
"f151b630",0.3,7.2,-8.1,0,1.2,5.9,"NW",11.3,"NW",NA
"2db13d6b",3.8,10.4,-1.5,2,1.4,4,"NW",10.6,"N",NA
"51f7fd6b",2.6,10.8,-2.4,0.5,2.2,4.8,"NW",15.2,"NW",NA
"21f24632",5,14,-3,0,1.4,4,"NW",13.4,"NW",NA
"7cfe066d",0.2,5.2,-3.8,0,1.7,5.2,"W",13.1,"W",NA
"64219274",7.5,18.1,-2,0,1,3.5,"NW",7.6,"NW",NA
"559e5b66",12.7,18.1,4.4,21.5,0.7,3.1,"S",6,"SE",NA
"59f673cf",5.3,8.5,2.5,2,0.4,1.6,"NW",5.2,"NW",NA
"8d274208",8.7,11.8,6.3,28,0.4,2.1,"NW",6.2,"W",NA
"94372452",5.2,10.3,-1.7,0,2.1,4.9,"NW",14.5,"NW",NA
"bc988b1a",4.4,13.7,-3.8,0,0.9,2.6,"NW",9.2,"NW",NA
"178b6823",6.1,13.7,-1,0,1.1,3.1,"NW",9.1,"N",NA
"c8f4964e",4.3,11.5,-2.1,0,1.5,4,"NW",8.8,"NW",NA
"d1e4f014",4.8,14.1,-3,0,1.1,4.1,"S",7.8,"SW",NA
"f94b5f5c",6.9,15.2,-1.5,0,1.3,3.5,"NW",7.9,"NW",NA
"1f901d6e",6,14.1,-1.5,0,1.5,4.2,"NW",9.2,"NW",NA
"9a1500f7",4,11.1,-2.2,0,1.6,3.4,"NW",9.1,"NW",NA
"82cae47e",3.6,11.9,-4.1,0,1,2.7,"SW",7.1,"SE",NA
"1866ce55",4.2,11.9,-1,0,1.2,3.4,"W",9.6,"W",NA
"43533ec2",9.5,18.6,1,0,1.2,3.8,"NW",8.5,"S",NA
"72ecf7d0",7,11.8,4.9,78.5,1.2,4.3,"NW",12.5,"W",NA
"66706800",9.8,14.4,5.4,25.5,0.8,2,"SE",5.8,"W",NA
"7eaf8c89",8,13.8,2.9,0,1,3.8,"NW",8.7,"W",NA
"67bfead3",4,8.6,-1.9,0,1.8,4.6,"NW",11.8,"NW",NA
"e403a6a2",2.5,9.7,-2.4,5,1.3,4.1,"NW",8.9,"NW",NA
"23a3bc46",4.9,13.3,-2.7,0,1,2.9,"S",7.2,"N",NA
"226c3e95",8.2,14.8,1.9,0,1.4,4.6,"NW",10.1,"NW",NA
"0ac391dd",6.5,13.3,0.6,0,1.4,4.3,"NW",10.6,"NW",NA
"893f4696",11.7,21,3.4,0,1.1,3.1,"NW",6.7,"SW",NA
"65af860c",12.3,21.3,3.2,0,1.2,4,"NW",9,"NW",NA
"88f0c445",16.9,27.7,6.5,0,1.2,3,"NW",7.6,"SW",NA
"67ff0179",14.9,23.4,8.1,0,1,3.3,"NW",8,"N",NA
"21b3d099",14,21.4,9.6,9.5,0.5,2.4,"NW",5.4,"W",NA
"ccec92d0",16.4,24.5,10.3,0,1.1,3.3,"SW",7.1,"SW",NA
"207c524a",11.5,14.7,6.6,27,0.7,2.3,"N",7.4,"W",NA
"cd231003",9.3,18,3,0,1.2,2.8,"S",6.1,"S",NA
"222cd53f",10.5,20.3,1.8,0,1,3,"S",8.1,"SW",NA
"6b8da2a9",9.8,14.1,4.2,3,0.5,2.8,"NW",5.3,"NW",NA
"871d6233",13.9,23.1,5.3,0,1.1,3.3,"NW",9.1,"S",NA
"aa147815",13.2,23.3,3.5,0,1.1,2.6,"NW",8.2,"N",NA
"474b3a5c",13.4,22.1,6.1,0,0.8,3.1,"NW",7.4,"NW",NA
"97e8ca5e",16,22.9,11.8,38,0.6,2.4,"S",6.4,"S",NA
"9627488d",11.9,16.9,7.1,0,0.8,2.3,"NW",7.1,"SW",NA
"7b780ac4",13.5,23.6,5.7,0,0.8,2.7,"S",7.2,"S",NA
"9477cff8",14.5,21.9,9.2,0,0.8,2.6,"NW",6.2,"SW",NA
"d23b1e18",15.1,23.3,9.6,0,0.8,2.5,"SW",6.4,"S",NA
"d3f49ccb",15.7,21,12.6,2,0.5,2.4,"SW",5.8,"S",NA
"c4195b2a",12.3,16.9,8.7,1,0.4,1.4,"S",2.8,"S",NA
"dcc6bfa3",15.2,19.8,10.5,1.5,0.4,1.6,"S",3.5,"S",NA
"f639979e",17.5,24.7,11.9,1,0.9,2.7,"S",7.2,"N",NA
"98dae936",16.8,26.3,10.7,0,0.8,2.3,"SW",6.1,"SE",NA
"81ca8f6c",18.8,28.4,10.7,0,0.9,3.1,"NW",8,"N",NA
"b3ea43d8",17.1,25.5,11.2,0,0.9,3,"SW",7,"S",NA
"f39fb340",17.5,26.3,9.8,0,0.9,2.3,"S",6.5,"S",NA
"d2e49b06",18.1,26.5,10.6,0,0.8,3,"S",6,"S",NA
"7fcec8f7",19.1,20.9,17.3,54,0.5,3.5,"NW",9.8,"NW",NA
"137d41ba",19.9,22.2,17.5,72.5,1.2,4.6,"NW",14.4,"NW",NA
"2e81f3f1",14.1,16.6,12.6,80.5,0.2,1,"SW",2.2,"S",NA
"379195ab",16.4,23.9,10.9,0,0.8,2.6,"S",6.8,"S",NA
"05b1591f",15.5,20,13.5,4,0.5,2.3,"S",4.4,"S",NA
"6b5227b7",19.2,25.9,16.2,3.5,0.5,1.5,"SW",4,"W",NA
"724241ed",20.2,27.4,16.9,9.5,0.6,2.2,"S",6.1,"S",NA
"6a9da564",21.2,26,15.8,9.5,1,3.1,"NW",10.4,"NW",NA
"40628d59",18.9,26.8,12.8,0.5,0.6,2.1,"N",5.9,"NW",NA
"209c3389",17.5,21.2,13.9,179.5,1.2,4.2,"N",12.1,"NW",NA
"ffe3bd74",19.4,22.6,15.2,49,1.1,4,"N",10.1,"N",NA
"ba306932",19.4,20.9,17.9,200.5,1.7,3.8,"N",13.9,"NW",NA
"2f7195ff",19.5,22.9,16.8,22,0.9,2.8,"N",8.4,"N",NA
"f00e1b02",20.9,23,17.6,87.5,1.5,3.2,"N",9.5,"NW",NA
"b3e40f1c",19.6,26.9,14.8,0.5,0.9,2.7,"NW",7.3,"W",NA
"9b4ba054",16.3,20.1,14.6,49.5,0.6,2.1,"SW",5.3,"SE",NA
"03b70d0a",18,20.1,15.4,83.5,1.4,4.2,"N",13.1,"NE",NA
"eee84f43",17.2,20.1,14.5,4.5,0.3,1,"N",3.8,"S",NA
"3197c1be",18.7,26,14,0,0.5,2.4,"NW",7.2,"NW",NA
"b412dc27",17.9,20.3,15.9,27,0.4,1.8,"S",2.8,"S",NA
"9cbd736f",19.6,25.9,16.5,21.5,0.4,1.6,"NW",4.6,"NE",NA
"0c6b73f5",21.7,29.4,16.4,11.5,0.6,2.7,"S",6.4,"SW",NA
"cbcb6911",21.9,28.5,18.5,8,0.7,2.5,"S",6.2,"SW",NA
"e364c659",19,23,16.8,4.5,0.5,1.8,"SE",5.9,"S",NA
"7b986b07",19.7,25.3,16.4,35,0.5,1.7,"NW",5.1,"S",NA
"96c7294e",19.5,21.7,18.2,67,0.4,1.8,"N",4.9,"NE",NA
"cc3dba2a",19.5,23,16.3,14,0.7,3.1,"N",7.8,"N",NA
"e4921562",20.8,22.9,18.4,16.5,1,3.3,"NW",8.4,"N",NA
"364a31e5",21.8,29,17.7,0,0.6,2,"SW",6.4,"S",NA
"5e556052",21,26.9,15.6,7.5,0.6,2.2,"NW",6.8,"SW",NA
"812a9e3f",21.1,27.1,17.2,13,0.6,2.5,"S",7,"S",NA
"1b86b414",22.6,30.5,16.7,0,0.7,2.1,"S",6.5,"SW",NA
"6b830f4d",21.8,28.9,16.5,0,0.7,2.1,"SE",5.7,"S",NA
"5a3cc65f",22,28.8,17.2,0,0.6,2.2,"SE",5.3,"S",NA
"7b47ee19",22.1,28.7,17.4,0,0.6,2.3,"NW",5.2,"NW",NA
"51b8c624",22.5,30.8,17.5,0,0.5,2.1,"N",4.5,"NW",NA
"e7d274fa",22.9,30,17.9,0,0.6,2.1,"S",4,"S",NA
"0a8d36b3",22.8,29.1,18.6,0,0.7,2.3,"N",7.3,"N",NA
"d66dbde8",22.1,28.4,17.4,0,0.8,2.7,"SW",6.6,"SW",NA
"90211c98",23.5,31.4,16.7,0,1,3.2,"NW",7.5,"W",NA
