"date","avg.temp","max.temp","min.temp","precipitation","avg.wind.speed","max.wind.speed","max.wind.speed.dir","max.inst.wind.speed","max.inst.wind.speed.dir","min.atmos.pressure"
"fcccb5ff",2.4,9.1,-1.1,0,1,2.3,"N",5.7,"N",NA
"28c35bd7",4.8,8.2,1.4,8.5,0.9,2.2,"NE",5.7,"N",NA
"92e6bf80",-0.5,7,-4,0,0.8,1.9,"SW",5.4,"SW",NA
"6d0c5227",1.3,7.1,-2.5,0,1,2.1,"N",6.5,"N",NA
"0950be19",4.2,6.4,2,11.5,0.8,1.7,"E",5.2,"NW",NA
"38330892",3.9,8.5,-3.7,2.5,0.8,2.8,"SW",6.8,"SW",NA
"0a13c426",0.2,7.6,-3.3,0,0.8,2.2,"SW",5.1,"SW",NA
"3fc5dba9",-0.2,4.8,-2.9,0,0.9,2.4,"E",7.7,"NE",NA
"0de5171d",2.1,5.3,-1,8.5,0.9,1.7,"NE",6.3,"NE",NA
"0fb5e0f8",6.4,11.2,3.3,36.5,0.9,2.1,"SE",8.6,"SW",NA
"2ecec8be",3.2,9.4,-0.2,0,0.6,1.6,"NW",6.8,"N",NA
"37deaee4",2.5,8.7,-0.8,0.5,0.8,1.7,"NE",4.1,"E",NA
"2f014a6d",1.4,8.9,-1.4,0,1,2.3,"SW",5.3,"SW",NA
"05fe6250",2,6.4,-1.5,0,0.7,2.1,"NE",4.5,"NW",NA
"458b92c8",2.2,5.3,0.2,3,0.5,1.9,"SW",5.2,"SW",NA
"29381b85",2.1,7.6,-0.9,0.5,0.4,1.5,"SW",4.3,"SW",NA
"30287ddf",1.2,5,-2.3,1.5,0.7,1.8,"E",3.7,"E",NA
"d364229a",1.9,7.6,-2.6,0,1,2,"N",6.3,"E",NA
"f99b0aa7",2.4,9.9,-3,0,0.9,2.4,"SW",6.4,"W",NA
"b9eefa3f",5,6.9,3.3,29.5,0.7,1.5,"NE",5.4,"N",NA
"cc4d1528",4.5,10.1,0.1,0,1,2,"SW",5.3,"N",NA
"d492f1a1",4.5,10.7,1.5,1,0.9,2.8,"SW",5.8,"SW",NA
"fe6dd99c",3.9,6.6,1.9,2,1,2.7,"E",6.5,"E",NA
"fc3d2e79",6.8,10.5,3.1,6.5,1.7,3,"E",8.5,"E",NA
"daaa2eed",7,11,5,1.5,0.8,1.6,"N",5.1,"SW",NA
"c3ba48b7",3.4,6.1,0.7,2,0.5,1.4,"SW",3.4,"NE",NA
"03c9eecc",-0.2,7.6,-4.9,0,0.8,2.8,"SW",6.1,"SW",NA
"aee35c1d",2.4,8.1,-2.8,0,0.8,2.1,"SW",5.8,"W",NA
"361ff143",0.9,9.2,-4,0,0.8,2.6,"SW",5.6,"SW",NA
"db40b30a",-0.3,5.2,-4,0,0.7,2.9,"SW",10.2,"SW",NA
"043f3df7",-3.1,1.3,-6.7,0,0.9,2.4,"NW",6.7,"SE",NA
"c39f2713",-1.8,6.9,-8.1,0,1,2.4,"SW",7.6,"N",NA
"eb30885b",1.7,9.3,-2.8,0,0.8,2.7,"SW",7.2,"N",NA
"3e04840e",-1,4.4,-5.6,0,1,2.9,"SW",7.9,"SW",NA
"0c2448ba",0.1,9.3,-5.9,0,0.8,2.6,"SW",7.5,"SW",NA
"a10efa6b",6.9,15.8,3.3,30,0.9,2.2,"SW",6.2,"SW",NA
"39f25735",5,11,1.7,0,1.1,2.2,"N",6.6,"NW",NA
"48388f9f",4.3,10,-1.5,5.5,1.3,3.3,"SW",9.2,"SW",NA
"c261ecf9",0.3,8.7,-4.7,0,1,2.3,"SW",5.9,"SW",NA
"f041204d",4.3,13.1,-1.8,0,1.2,2.9,"SW",6.4,"SW",NA
"75c43dd4",4.3,7.3,0.6,26.5,0.6,2.1,"E",5.4,"SW",NA
"c5973fc2",2.6,12,-4.1,0,0.8,2.6,"SW",5.9,"SW",NA
"f7b7f376",4.7,9,-0.3,4.5,0.9,2,"NE",5,"NE",NA
"18b846da",1.2,8.7,-5.1,0,0.8,2.6,"SW",6.1,"W",NA
"d27a88b3",6.9,15.1,1,0,1.1,3,"SW",6.3,"SW",NA
"3f25cafa",7.9,13.8,1.6,0,0.9,2.2,"SW",7.8,"SW",NA
"a589e0d1",2.4,7.3,-2.8,2,1.1,3.1,"W",11.3,"W",NA
"97a95cf5",2.1,11.3,-4.6,0,1,3,"SW",6.9,"SW",NA
"7af61ebc",4.9,14.1,-1.4,0,1.3,3.2,"SW",7.9,"SW",NA
"a61695e7",3.6,5.3,1.6,13.5,1,1.9,"NE",4.1,"N",NA
"876dbda1",9.5,20,2.2,0,1.4,2.4,"SW",7.3,"NE",NA
"ec28e7d7",5.6,15.8,-1,0,1.2,3.2,"SW",7.7,"SW",NA
"1c0ef479",1.2,7.2,-3.1,0.5,1.1,3.5,"SE",8.3,"SE",NA
"f151b630",1,8.8,-5.4,0,0.9,3.2,"SW",7,"SW",NA
"2db13d6b",4.5,13.1,-0.1,5.5,1,2.6,"SE",6.9,"SE",NA
"51f7fd6b",4.2,11.5,-0.7,5,1.2,2.7,"SW",7.9,"SW",NA
"21f24632",6.4,16.3,-1.5,0,1.2,2.9,"SW",7.2,"SW",NA
"7cfe066d",2,8.2,-3.2,0,0.9,2.9,"NE",7.9,"NE",NA
"64219274",9.2,19.6,1,0,1.5,3.1,"SW",7.3,"SW",NA
"559e5b66",12.4,17,7.4,26,0.6,1.9,"SW",4.7,"SW",NA
"59f673cf",7.5,11,4.9,2,0.6,1.9,"SW",4.6,"W",NA
"8d274208",10.8,15,8.2,27,0.7,1.4,"NE",6.1,"NW",NA
"94372452",6.9,12.7,0.6,0.5,0.9,2.1,"NE",6.6,"E",NA
"bc988b1a",6.8,16.5,-0.9,0,1.4,3.1,"SW",6.9,"SW",NA
"178b6823",9.2,17.6,1.1,0,1.5,3.8,"SW",9.3,"W",NA
"c8f4964e",5.8,14.8,-2.3,0,1.2,3.5,"SW",8.5,"SW",NA
"d1e4f014",6.9,15.8,-0.5,0,1.4,3.4,"SW",7.7,"SW",NA
"f94b5f5c",9.6,18,0.9,0,1.5,3.9,"SW",9.7,"W",NA
"1f901d6e",8.8,16.9,1.9,0,1.2,3.5,"SW",9.4,"W",NA
"9a1500f7",5.9,13.8,-0.5,0,1.1,3.1,"SW",8.5,"SW",NA
"82cae47e",6.7,15.4,-1.1,0,1.4,3.4,"SW",8.1,"SW",NA
"1866ce55",6.7,15.1,0.9,0.5,1.1,3.1,"SW",7.6,"SW",NA
"43533ec2",11.3,20.3,4.3,0,1.2,3.4,"SW",8.3,"SW",NA
"72ecf7d0",7.8,11,6.7,57,1,2.9,"NE",7.5,"N",NA
"66706800",11.4,14.1,8.4,15.5,0.9,2.8,"SW",9.9,"N",NA
"7eaf8c89",10.2,16,5.9,0,0.7,2,"SW",5.4,"SW",NA
"67bfead3",7.3,12.1,0.7,0,1.3,4.3,"SW",11.1,"SW",NA
"e403a6a2",4.5,12.4,-0.9,4.5,1.1,3.8,"SW",8,"SW",NA
"23a3bc46",7.2,16.7,-0.6,0,1.2,3.4,"SW",7.6,"SW",NA
"226c3e95",10.1,17.9,4.3,0,1.2,3.4,"SW",10,"SW",NA
"0ac391dd",9.1,16.5,3.1,0,1.3,3,"SW",8.2,"W",NA
"893f4696",14.4,24,6.2,0,1.4,3.4,"SW",7.1,"SW",NA
"65af860c",14.9,23.6,6.5,0,1.3,3.2,"SW",8.6,"SW",NA
"88f0c445",18.5,29.1,9.8,0,1.4,3.5,"SW",8,"SW",NA
"67ff0179",17.1,23.9,12,0,1.4,3.2,"SW",7.6,"SW",NA
"21b3d099",16.8,24.3,11.7,0.5,1,2.8,"SW",6.5,"SW",NA
"ccec92d0",19.1,27.1,13.6,0,1.2,3.3,"SW",7.7,"SW",NA
"207c524a",13.5,19.3,9.3,14.5,0.8,1.8,"NE",4.5,"SW",NA
"cd231003",13.2,22.5,6.3,0,1.1,2.2,"E",7.1,"NW",NA
"222cd53f",13.4,21.6,5.1,0,1.5,3.4,"SW",8.9,"W",NA
"6b8da2a9",12.2,17.5,8.6,4,0.6,2.5,"SW",5.9,"SW",NA
"871d6233",16,25.9,8.1,0,1.4,3.3,"SW",8.3,"SW",NA
"aa147815",15.5,25.7,6.3,0,1.3,2.9,"SW",7.8,"SW",NA
"474b3a5c",15.6,22.2,9.9,0,1.1,2.8,"SW",7.7,"W",NA
"97e8ca5e",17.4,24.3,13.7,43.5,1,2.5,"SW",6.3,"SW",NA
"9627488d",13.6,19.5,10.2,0,0.6,2.5,"SW",6.8,"SW",NA
"7b780ac4",16.7,25.3,8.7,0,1.2,3,"SW",6.7,"W",NA
"9477cff8",17.6,23.4,13.6,0,1,2.9,"SW",6.7,"SW",NA
"d23b1e18",18.5,24.4,14.5,0,0.9,2.9,"SW",6.7,"SW",NA
"d3f49ccb",16.9,22.5,14,4.5,0.7,1.9,"N",4.7,"SW",NA
"c4195b2a",14.7,17.5,11.9,1,0.7,1.9,"N",5.1,"NW",NA
"dcc6bfa3",17.8,22.9,13.9,0,0.8,2.2,"SW",5,"SW",NA
"f639979e",19.7,26.9,14.9,4,0.9,2.6,"SW",5.9,"SW",NA
"98dae936",19.9,27.2,14.2,0,1.2,2.5,"SW",6.5,"SW",NA
"81ca8f6c",22.4,31.2,15.2,0,1.2,3.2,"SW",8.2,"SW",NA
"b3ea43d8",21.3,28.8,15.2,0,1.3,3.2,"SW",7.3,"SW",NA
"f39fb340",21.2,29,15.6,0,1.2,2.8,"SW",6.7,"W",NA
"d2e49b06",20.6,28.2,13.4,0,1.1,2.8,"SW",7,"SW",NA
"7fcec8f7",20.2,21.1,19.5,58.5,0.3,1.6,"NE",3.7,"NE",NA
"137d41ba",20.8,22,19.4,130.5,0.6,2.1,"SE",6.4,"SW",NA
"2e81f3f1",16,18.4,14,41.5,0.6,1.3,"NE",3.6,"N",NA
"379195ab",19.4,26.9,12.9,0,0.9,2.7,"SW",6.4,"SW",NA
"05b1591f",18.3,21.2,15.1,0.5,0.6,1.8,"E",5,"NE",NA
"6b5227b7",21.4,28.2,18.4,1,0.6,2.4,"SW",5.4,"SW",NA
"724241ed",22.5,29.2,18.9,2.5,1,2.9,"SW",7.5,"SW",NA
"6a9da564",22,27.4,20.2,6,0.5,1.7,"SW",4.7,"W",NA
"40628d59",21.6,27.9,17.3,0.5,0.9,2.1,"SW",5.6,"SW",NA
"209c3389",19,21.9,16.6,96.5,0.7,2.6,"SW",7.1,"SW",NA
"ffe3bd74",21.7,26,18.4,25.5,0.8,2.4,"SW",7.2,"SW",NA
"ba306932",20.7,21.6,19.5,125.5,0.8,2.3,"SW",8.6,"SW",NA
"2f7195ff",21.2,25,19.2,16.5,0.4,1.3,"SW",3.9,"SW",NA
"f00e1b02",21.8,23.4,20.7,69.5,0.6,1.6,"SW",5.8,"SW",NA
"b3e40f1c",22.1,29.8,17,0.5,0.8,2.1,"SW",5,"SW",NA
"9b4ba054",17.8,21,16.4,36,0.5,1.6,"SW",4.4,"SW",NA
"03b70d0a",19.2,21.1,17.1,64.5,0.5,1.8,"SW",7.2,"SW",NA
"eee84f43",19.2,20.3,18.6,28.5,0.5,1.6,"SW",4.7,"SW",NA
"3197c1be",21.2,27.6,18.3,2.5,0.7,2.4,"SW",5.9,"SW",NA
"b412dc27",20.8,23.6,18.9,1.5,0.5,1.5,"SW",3.9,"SW",NA
"9cbd736f",22.4,28.7,19.9,27,0.8,2.4,"SW",5.8,"SW",NA
"0c6b73f5",23.4,31.2,19.8,86,0.9,2,"NE",5.2,"NE",NA
"cbcb6911",22.8,29.9,20.1,24,0.6,2.4,"SW",6.1,"SW",NA
"e364c659",20.5,22.4,19.1,25.5,0.3,1.1,"SW",3.1,"NE",NA
"7b986b07",21.7,27.1,18.7,12.5,0.5,1.3,"SW",3.5,"N",NA
"96c7294e",21.6,24.3,20.4,30,0.3,1,"E",2.4,"W",NA
"cc3dba2a",21.1,24.6,18.7,48.5,0.4,1.8,"NE",6.6,"SW",NA
"e4921562",22,24.4,20.8,39,0.5,2,"W",8,"SW",NA
"364a31e5",23,28.6,20.9,51.5,0.7,2,"SW",5.8,"SW",NA
"5e556052",23.2,30,19.1,8.5,0.8,2.1,"SW",6.8,"W",NA
"812a9e3f",23.1,29.2,19.5,8.5,0.7,2.2,"SW",5.5,"W",NA
"1b86b414",25.4,32.7,20.8,0,0.9,2.4,"SW",6,"SW",NA
"6b830f4d",24.5,31.2,20.4,0,0.9,2.3,"SW",5.2,"W",NA
"5a3cc65f",23.5,30.2,20.5,16,0.6,2.1,"SW",4.7,"W",NA
"7b47ee19",23.9,30.8,20.8,0,0.6,2,"SW",4.7,"W",NA
"51b8c624",26,34.1,21.1,0,0.8,2.6,"SW",6.7,"SW",NA
"e7d274fa",25.6,33.2,20.3,0,0.7,2.1,"SW",4.9,"SW",NA
"0a8d36b3",24.8,31.1,21.6,15.5,0.8,2.6,"SW",6.2,"SW",NA
